lat,lng,elev,full_address,date,base_filename
39.071417,-108.441074,1414.33129883,"3296-3298 El Jardin Dr, Clifton, CO 81520, USA",Jul 2012,"data/lat_39.07141,long_-108.441_"
37.749487,-105.883644,2306.47436523,"61029-61519 CO-112, Hooper, CO 81136, USA",Sep 2012,"data/lat_37.74948,long_-105.883_"
39.379198,-106.928703,2141.60229492,"6692 Frying Pan Rd, Basalt, CO 81621, USA",Oct 2009,"data/lat_39.37919,long_-106.928_"
40.683449,-104.75384,1566.28063965,"46921 Co Rd 33, Nunn, CO 80648, USA",Oct 2007,"data/lat_40.68344,long_-104.753_"
38.936171,-108.375435,1509.80700684,"1296-1398 Kannah Creek Rd, Whitewater, CO 81527, USA",Jul 2012,"data/lat_38.93617,long_-108.375_"
39.636477,-104.441954,1745.77124023,"46720-46760 E Quincy Ave, Bennett, CO 80102, USA",Aug 2012,"data/lat_39.63647,long_-104.441_"
39.44395,-104.450146,1873.69592285,"39617-39841 Kiowa-Bennett Rd, Kiowa, CO 80117, USA",Aug 2012,"data/lat_39.44395,long_-104.450_"
38.851013,-104.711886,1920.92260742,"1315-1335 Ford St, Colorado Springs, CO 80915, USA",Jul 2015,"data/lat_38.85101,long_-104.711_"
39.070022,-108.445451,1416.21557617,"3278 D 1/2 Rd, Clifton, CO 81520, USA",Jul 2012,"data/lat_39.07002,long_-108.445_"
37.456689,-108.44446,2264.08935547,"33099-36299 Hay Camp Mesa, Dolores, CO 81323, USA",Jan 2008,"data/lat_37.45668,long_-108.444_"
40.052834,-105.275147,1667.96740723,"1726 Upland Ave, Boulder, CO 80304, USA",Aug 2012,"data/lat_40.05283,long_-105.275_"
38.591153,-107.915369,1674.68347168,"62793 Falcon Rd, Montrose, CO 81401, USA",Aug 2012,"data/lat_38.59115,long_-107.915_"
39.956362,-105.843493,2640.71508789,"County Rd 5, Tabernash, CO 80478, USA",Oct 2012,"data/lat_39.95636,long_-105.843_"
40.055329,-105.280672,1680.4888916,"1355 Violet Ave, Boulder, CO 80304, USA",Aug 2007,"data/lat_40.05532,long_-105.280_"
39.088278,-108.384811,1451.8717041,"583-587 36 Rd, Palisade, CO 81526, USA",Jul 2012,"data/lat_39.08827,long_-108.384_"
39.310041,-104.836211,2012.31091309,"3300-3618 Ditmars Ln, Castle Rock, CO 80104, USA",Sep 2007,"data/lat_39.31004,long_-104.836_"
38.809282,-104.670453,1858.89672852,"Marksheffel Rd, Colorado Springs, CO 80925, USA",Sep 2011,"data/lat_38.80928,long_-104.670_"
39.200445,-104.560315,2082.86376953,"5301-6401 W Kiowa Creek, Elbert, CO 80106, USA",Oct 2009,"data/lat_39.20044,long_-104.560_"
38.944806,-105.482774,2674.77368164,"6787 Co Rd 92, Lake George, CO 80827, USA",Oct 2012,"data/lat_38.94480,long_-105.482_"
40.04998,-105.280345,1671.50939941,"1307-1415 Riverside Ave, Boulder, CO 80304, USA",Jul 2012,"data/lat_40.04998,long_-105.280_"
38.084708,-103.333661,1216.0534668,"Fort Lyon Canal Rd, Las Animas, CO 81054, USA",Aug 2012,"data/lat_38.08470,long_-103.333_"
37.963594,-105.019308,2560.29736328,"8740-8772 CO-165, Rye, CO 81069, USA",Jun 2009,"data/lat_37.96359,long_-105.019_"
40.609904,-104.974673,1538.04333496,"5101-5599 E Co Rd 50, Fort Collins, CO 80524, USA",Jun 2012,"data/lat_40.60990,long_-104.974_"
38.75718,-104.385906,1756.91015625,"4808-5498 S Ellicott Hwy, Calhan, CO 80808, USA",Jul 2012,"data/lat_38.75718,long_-104.385_"
40.668582,-104.739283,1553.41137695,"15975 Co Rd 94, Pierce, CO 80650, USA",Oct 2007,"data/lat_40.66858,long_-104.739_"
38.956711,-108.295313,1737.48583984,"3683 Purdy Mesa Rd, Whitewater, CO 81527, USA",Jul 2012,"data/lat_38.95671,long_-108.295_"
38.958523,-106.20156,2581.86376953,"36817-37171 US-24, Buena Vista, CO 81211, USA",Apr 2009,"data/lat_38.95852,long_-106.201_"
39.51047,-105.523956,2677.97851562,"1044-1290 Clark Rd, Bailey, CO 80421, USA",Oct 2012,"data/lat_39.51047,long_-105.523_"
38.297207,-104.618008,1453.3347168,"2812-2816 2nd Ave, Pueblo, CO 81003, USA",Jun 2012,"data/lat_38.29720,long_-104.618_"
38.084691,-103.352986,1211.15319824,"Rd 3.50, Las Animas, CO 81054, USA",Aug 2012,"data/lat_38.08469,long_-103.352_"
38.952086,-107.91247,2137.23486328,"24041-24211 Ute Trail Rd, Cedaredge, CO 81413, USA",Aug 2012,"data/lat_38.95208,long_-107.912_"
38.059319,-104.717662,1670.15917969,"6272 I-25, Pueblo, CO 81004, USA",Aug 2015,"data/lat_38.05931,long_-104.717_"
37.308509,-107.791975,2238.64941406,"210-234 The Iron King Rd, Durango, CO 81301, USA",Feb 2008,"data/lat_37.30850,long_-107.791_"
37.142226,-104.62367,1948.12609863,"Church St, Cokedale, CO 81082, USA",Oct 2012,"data/lat_37.14222,long_-104.623_"
38.297197,-104.626504,1468.7434082,"2810-2814 High St, Pueblo, CO 81003, USA",Sep 2012,"data/lat_38.29719,long_-104.626_"
38.815888,-104.675464,1875.60656738,"Marksheffel Rd, Colorado Springs, CO 80929, USA",Sep 2011,"data/lat_38.81588,long_-104.675_"
40.232187,-103.696211,1303.9276123,"24028-24998 Co Rd Q, Fort Morgan, CO 80701, USA",Oct 2007,"data/lat_40.23218,long_-103.696_"
40.479337,-104.958339,1466.08483887,"6284-6298 Weld County Rd 68, Fort Collins, CO 80528, USA",Aug 2015,"data/lat_40.47933,long_-104.958_"
39.928529,-104.999097,1594.84448242,"866-1434 W 128th Ave, Westminster, CO 80234, USA",Jul 2012,"data/lat_39.92852,long_-104.999_"
39.578942,-104.895781,1746.2019043,"7600-7620 S Ulster Ct, Centennial, CO 80112, USA",Sep 2011,"data/lat_39.57894,long_-104.895_"
40.232367,-103.710064,1305.33850098,"23000-23998 Co Rd Q, Fort Morgan, CO 80701, USA",Oct 2007,"data/lat_40.23236,long_-103.710_"
40.098194,-106.537332,2695.66210938,"CO-134, Kremmling, CO 80459, USA",Oct 2009,"data/lat_40.09819,long_-106.537_"
40.705288,-102.594092,1221.31188965,"CO-59, Haxtun, CO 80731, USA",Jun 2008,"data/lat_40.70528,long_-102.594_"
40.021487,-104.414459,1505.51452637,"1498 CO-79, Keenesburg, CO 80643, USA",Oct 2009,"data/lat_40.02148,long_-104.414_"
37.110042,-106.317987,2639.35546875,"21330-21560 CO-17, Antonito, CO 81120, USA",Mar 2008,"data/lat_37.11004,long_-106.317_"
38.816951,-102.512403,1381.65393066,"US-40, Cheyenne Wells, CO 80810, USA",Oct 2012,"data/lat_38.81695,long_-102.512_"
38.569228,-106.079981,2225.51538086,"10430 US-285, Salida, CO 81201, USA",Oct 2012,"data/lat_38.56922,long_-106.079_"
40.705293,-102.601006,1223.06945801,"34284 CO-59, Haxtun, CO 80731, USA",Jun 2008,"data/lat_40.70529,long_-102.601_"
40.883717,-102.585766,1123.67333984,"I-76, Sedgwick, CO 80749, USA",Jun 2012,"data/lat_40.88371,long_-102.585_"
39.586647,-104.880332,1776.54882812,"I-25, Centennial, CO 80112, USA",Aug 2015,"data/lat_39.58664,long_-104.880_"
40.682375,-104.97295,1576.21228027,"5074-6098 E Co Rd 60, Wellington, CO 80549, USA",Sep 2007,"data/lat_40.68237,long_-104.972_"
38.735527,-105.281881,2391.49926758,"4205 High Park Rd, Florissant, CO 80816, USA",Aug 2015,"data/lat_38.73552,long_-105.281_"
40.436428,-104.729205,1424.9083252,"8 Poudre Trail Dr, Greeley, CO 80631, USA",Jun 2012,"data/lat_40.43642,long_-104.729_"
38.735021,-108.161141,1488.09838867,"5500-5548 Sawmill Mesa Rd, Delta, CO 81416, USA",Aug 2012,"data/lat_38.73502,long_-108.161_"
40.365431,-106.747342,2823.93286133,"31670-32466 US-40, Steamboat Springs, CO 80487, USA",Sep 2011,"data/lat_40.36543,long_-106.747_"
39.921077,-106.331958,2357.88208008,"CO-9, Silverthorne, CO 80498, USA",Sep 2009,"data/lat_39.92107,long_-106.331_"
38.370081,-104.952458,1571.59228516,"Old Portland Rd, Penrose, CO 81240, USA",Aug 2015,"data/lat_38.37008,long_-104.952_"
40.842088,-102.736862,1139.96350098,"I-76, Fleming, CO 80728, USA",,"data/lat_40.84208,long_-102.736_"
40.741121,-104.75311,1596.72192383,"51090 Co Rd 33, Nunn, CO 80648, USA",Oct 2007,"data/lat_40.74112,long_-104.753_"
39.89051,-103.742569,1429.90356445,"10401-11213 Winview Rd, Fort Morgan, CO 80701, USA",Jul 2008,"data/lat_39.89051,long_-103.742_"
39.49984,-107.909405,1599.0246582,"I-70 Frontage Rd, Rifle, CO 81650, USA",Jul 2008,"data/lat_39.49984,long_-107.909_"
37.815896,-105.274485,2274.94726562,"31606-31608 CO-69, Gardner, CO 81040, USA",Aug 2015,"data/lat_37.81589,long_-105.274_"
38.842668,-106.171483,2494.51782227,"29146-29178 Co Rd 359, Buena Vista, CO 81211, USA",Oct 2012,"data/lat_38.84266,long_-106.171_"
40.947612,-103.115444,1352.86950684,"34804-34998 CO-113, Peetz, CO 80747, USA",Oct 2007,"data/lat_40.94761,long_-103.115_"
40.199746,-104.659258,1469.10888672,"13408 Co Rd 43, Hudson, CO 80642, USA",Aug 2012,"data/lat_40.19974,long_-104.659_"
37.372407,-105.921412,2306.6105957,"13700-13760 Estrella Rd, Alamosa, CO 81101, USA",Sep 2012,"data/lat_37.37240,long_-105.921_"
38.442261,-107.57954,2176.63037109,"79522-79754 US-50, Montrose, CO 81401, USA",Sep 2012,"data/lat_38.44226,long_-107.579_"
38.45725,-105.161491,1661.66943359,"655 Cowboy Way, Canon City, CO 81212, USA",Jul 2012,"data/lat_38.45725,long_-105.161_"
40.457839,-104.73483,1430.61462402,"1700-2424 N 35th Ave, Greeley, CO 80631, USA",Jul 2012,"data/lat_40.45783,long_-104.734_"
39.804118,-104.189268,1537.81311035,"6501-6599 Calhoun Byers Rd, Byers, CO 80103, USA",Oct 2009,"data/lat_39.80411,long_-104.189_"
37.147712,-108.146033,2078.54125977,"4028-4098 Co Rd 101, Hesperus, CO 81326, USA",Mar 2008,"data/lat_37.14771,long_-108.146_"
40.576541,-104.893169,1546.02172852,"39820 Co Rd 19, Fort Collins, CO 80524, USA",Sep 2007,"data/lat_40.57654,long_-104.893_"
38.731546,-107.990096,1573.75170898,"5277-5935 2000 Rd, Delta, CO 81416, USA",Aug 2012,"data/lat_38.73154,long_-107.990_"
40.281445,-105.142391,1563.78723145,"3704 Meining Rd, Berthoud, CO 80513, USA",Oct 2007,"data/lat_40.28144,long_-105.142_"
37.209968,-108.971332,1609.05383301,"Unnamed Road, Colorado, USA",Dec 2007,"data/lat_37.20996,long_-108.971_"
39.263043,-102.87424,1449.60339355,"14500-16506 CO-59, Seibert, CO 80834, USA",Oct 2012,"data/lat_39.26304,long_-102.874_"
37.643476,-102.620472,1306.72460938,"1000-1018 US-385, Springfield, CO 81073, USA",Sep 2012,"data/lat_37.64347,long_-102.620_"
37.461256,-105.869375,2298.5769043,"801-817 11th St, Alamosa, CO 81101, USA",Aug 2015,"data/lat_37.46125,long_-105.869_"
38.726458,-107.993342,1578.61437988,"19769-19935 F Rd, Delta, CO 81416, USA",Aug 2012,"data/lat_38.72645,long_-107.993_"
40.573478,-104.889662,1546.265625,"8775 County Rd 80 1/2, Ault, CO 80610, USA",Sep 2007,"data/lat_40.57347,long_-104.889_"
37.751914,-105.501434,2554.9050293,"Dunes Overlook Trail, Mosca, CO 81146, USA",,"data/lat_37.75191,long_-105.501_"
40.000354,-104.891404,1564.93310547,"7900 E 168th Ave, Thornton, CO 80602, USA",Sep 2012,"data/lat_40.00035,long_-104.891_"
38.814189,-103.700305,1639.15222168,"CO-71, Hugo, CO 80821, USA",Oct 2012,"data/lat_38.81418,long_-103.700_"
39.838027,-103.219304,1465.74169922,"CO-63, Akron, CO 80720, USA",Oct 2007,"data/lat_39.83802,long_-103.219_"
38.127443,-104.460498,1476.45837402,"4183-4199 36th Ln, Avondale, CO 81022, USA",Jun 2009,"data/lat_38.12744,long_-104.460_"
40.116152,-105.215205,1605.79333496,"5860 Oxford Rd, Longmont, CO 80503, USA",Aug 2007,"data/lat_40.11615,long_-105.215_"
39.339662,-104.847069,2003.05883789,"1701 Crystal Valley Pkwy, Castle Rock, CO 80104, USA",Aug 2015,"data/lat_39.33966,long_-104.847_"
37.736914,-108.869204,2086.05786133,"9548-9908 US-491, Dove Creek, CO 81324, USA",Aug 2013,"data/lat_37.73691,long_-108.869_"
40.132864,-105.493839,2546.5625,"475 Peaceful Valley Rd, Lyons, CO 80540, USA",Oct 2012,"data/lat_40.13286,long_-105.493_"
39.019134,-105.791413,2699.61181641,"CO-9, Hartsel, CO 80449, USA",Oct 2012,"data/lat_39.01913,long_-105.791_"
38.368669,-105.095511,1618.45373535,"271-871 Siloam Rd, Florence, CO 81226, USA",Jul 2012,"data/lat_38.36866,long_-105.095_"
40.285493,-103.572616,1281.93859863,"9711 US-6, Brush, CO 80723, USA",Aug 2012,"data/lat_40.28549,long_-103.572_"
40.100494,-108.83768,1604.25866699,"16418-16998 CO-64, Rangely, CO 81648, USA",Sep 2008,"data/lat_40.10049,long_-108.837_"
40.24824,-103.606784,1293.03063965,"28847-28891 Co Rd R, Brush, CO 80723, USA",Oct 2007,"data/lat_40.24824,long_-103.606_"
39.723496,-104.957053,1621.18127441,"464-472 Columbine St, Denver, CO 80206, USA",Jun 2014,"data/lat_39.72349,long_-104.957_"
40.51934,-105.205239,1690.70458984,"12179-12347 N Co Rd 25E, Loveland, CO 80538, USA",Oct 2007,"data/lat_40.51934,long_-105.205_"
37.166123,-109.078459,1471.61181641,"UT-162, Montezuma Creek, UT 84534, USA",May 2012,"data/lat_37.16612,long_-109.078_"
40.341859,-104.602034,1473.58081055,"23640 Co Rd 49, La Salle, CO 80645, USA",Aug 2012,"data/lat_40.34185,long_-104.602_"
37.289525,-104.314955,1711.86621094,"21000 US-350, Model, CO 81059, USA",Sep 2012,"data/lat_37.28952,long_-104.314_"
40.0078,-104.885989,1550.63476562,"520 Co Rd 19, Brighton, CO 80603, USA",Sep 2012,"data/lat_40.0078,long_-104.885_"
39.718975,-104.96335,1613.63378906,"151-161 Race St, Denver, CO 80206, USA",Jun 2014,"data/lat_39.71897,long_-104.963_"
39.59369,-104.299632,1733.80371094,"52100-58684 E Co Rd 42, Strasburg, CO 80136, USA",Oct 2009,"data/lat_39.59369,long_-104.299_"
39.503726,-105.257235,2574.23852539,"21932 Pleasant Park Rd, Conifer, CO 80433, USA",Aug 2012,"data/lat_39.50372,long_-105.257_"
40.609752,-103.688313,1395.12182617,"72001-72999 CO-14, Raymer, CO 80742, USA",Jul 2015,"data/lat_40.60975,long_-103.688_"
37.039555,-108.165338,1956.41833496,"2460 Co Rd 136, Hesperus, CO 81326, USA",Mar 2008,"data/lat_37.03955,long_-108.165_"
40.565675,-104.57132,1491.49926758,"25278-25998 Co Rd 80, Eaton, CO 80615, USA",Oct 2007,"data/lat_40.56567,long_-104.571_"
40.014689,-105.137942,1608.47851562,"9215 Arapahoe Rd, Boulder, CO 80303, USA",Aug 2012,"data/lat_40.01468,long_-105.137_"
37.372385,-107.851308,2000.78955078,"29282-29314 US-550, Durango, CO 81301, USA",Dec 2007,"data/lat_37.37238,long_-107.851_"
40.115755,-103.642896,1322.32397461,"Co Rd I, Brush, CO 80723, USA",Jul 2008,"data/lat_40.11575,long_-103.642_"
40.703935,-104.997001,1588.86096191,"127 Cleveland Ave, Wellington, CO 80549, USA",Aug 2012,"data/lat_40.70393,long_-104.997_"
40.60909,-104.603794,1508.94152832,"Co Rd 86, Ault, CO 80610, USA",Oct 2007,"data/lat_40.60909,long_-104.603_"
39.536865,-107.605799,1683.40637207,"1025 Co Rd 335, New Castle, CO 81647, USA",Oct 2012,"data/lat_39.53686,long_-107.605_"
39.911238,-105.096823,1688.4621582,"11771-11899 Wadsworth Pkwy, Broomfield, CO 80021, USA",Jul 2015,"data/lat_39.91123,long_-105.096_"
40.177697,-105.083501,1530.24230957,"1067-1099 Alpine St, Longmont, CO 80504, USA",Sep 2012,"data/lat_40.17769,long_-105.083_"
40.393777,-104.72541,1470.33056641,"2701-2751 28th Ave, Greeley, CO 80634, USA",Jul 2012,"data/lat_40.39377,long_-104.725_"
39.435434,-107.319818,2180.36547852,"611 Sun King Dr, Glenwood Springs, CO 81601, USA",Oct 2012,"data/lat_39.43543,long_-107.319_"
39.094766,-104.818418,2269.57373047,"498 Lariat Loop, Monument, CO 80132, USA",Sep 2011,"data/lat_39.09476,long_-104.818_"
40.711428,-104.992582,1592.09753418,"4401-5099 E Co Rd 64, Wellington, CO 80549, USA",Aug 2012,"data/lat_40.71142,long_-104.992_"
39.913936,-105.115134,1711.8737793,"10401-10599 Airport Ct, Broomfield, CO 80021, USA",Jul 2015,"data/lat_39.91393,long_-105.115_"
39.91969,-105.101063,1659.51342773,"Denver Boulder Turnpike, Broomfield, CO 80020, USA",Sep 2015,"data/lat_39.91969,long_-105.101_"
37.47883,-105.88469,2300.81933594,"515 Murphy Dr, Alamosa, CO 81101, USA",Sep 2012,"data/lat_37.47883,long_-105.884_"
40.246713,-103.820031,1322.26574707,"17500-17730 Co Rd R, Fort Morgan, CO 80701, USA",Aug 2012,"data/lat_40.24671,long_-103.820_"
39.551275,-102.871304,1387.52539062,"28001-29999 CO-59, Seibert, CO 80834, USA",Jun 2008,"data/lat_39.55127,long_-102.871_"
37.295464,-107.851693,2031.84411621,"2910B Richard Dr, Durango, CO 81301, USA",May 2012,"data/lat_37.29546,long_-107.851_"
38.255453,-105.076808,1817.25598145,"655 Siloam Rd, Wetmore, CO 81253, USA",Aug 2012,"data/lat_38.25545,long_-105.076_"
39.039946,-104.24194,2051.03149414,"31336-32798 Harrisville Rd, Calhan, CO 80808, USA",Jul 2012,"data/lat_39.03994,long_-104.241_"
39.739059,-104.206683,1571.03942871,"66523-67299 15th Ave, Byers, CO 80103, USA",Oct 2009,"data/lat_39.73905,long_-104.206_"
38.636652,-102.785963,1286.02502441,"US-287, Kit Carson, CO 80825, USA",Oct 2012,"data/lat_38.63665,long_-102.785_"
40.136425,-105.167344,1546.94506836,"Plateau Rd, Longmont, CO 80503, USA",Aug 2007,"data/lat_40.13642,long_-105.167_"
37.88689,-105.33371,2471.73681641,"CO-69, Westcliffe, CO 81252, USA",Aug 2015,"data/lat_37.88689,long_-105.333_"
39.775504,-105.778847,2922.74829102,"7732 US-40, Empire, CO 80438, USA",Oct 2012,"data/lat_39.77550,long_-105.778_"
40.131282,-105.502879,2598.6159668,"50108 CO-72, Lyons, CO 80540, USA",Oct 2012,"data/lat_40.13128,long_-105.502_"
38.288896,-104.594463,1450.85620117,"1036 Horseshoe Dr, Pueblo, CO 81001, USA",Jul 2015,"data/lat_38.28889,long_-104.594_"
40.577465,-106.893683,2061.83837891,"43855-44661 Co Rd 129, Steamboat Springs, CO 80487, USA",Oct 2009,"data/lat_40.57746,long_-106.893_"
39.135838,-105.727392,2825.63916016,"Elkhorn Rd, Hartsel, CO 80449, USA",Oct 2007,"data/lat_39.13583,long_-105.727_"
38.157802,-102.61981,1133.91833496,"7015-7299 CO-196, Lamar, CO 81052, USA",Aug 2012,"data/lat_38.15780,long_-102.619_"
40.283275,-104.979729,1530.29931641,"19000-20106 E I25 Frontage Rd, Berthoud, CO, USA",Sep 2015,"data/lat_40.28327,long_-104.979_"
40.748105,-103.055846,1167.81225586,"21079-21499 Co Rd 55, Iliff, CO 80736, USA",Nov 2007,"data/lat_40.74810,long_-103.055_"
38.282965,-104.589116,1470.22399902,"1601-1781 N La Crosse Ave, Pueblo, CO 81001, USA",Jun 2012,"data/lat_38.28296,long_-104.589_"
40.798051,-102.802219,1192.38232422,"State Hwy 55, Fleming, CO 80728, USA",Jun 2008,"data/lat_40.79805,long_-102.802_"
39.932261,-104.857228,1529.23413086,"12674-13120 Brighton Rd, Brighton, CO 80601, USA",Sep 2012,"data/lat_39.93226,long_-104.857_"
40.064039,-105.018031,1555.6628418,"4414 Co Rd 5, Erie, CO 80516, USA",Jul 2015,"data/lat_40.06403,long_-105.018_"
40.321068,-103.514569,1271.42272949,"33145 Co Rd W, Hillrose, CO 80733, USA",Oct 2007,"data/lat_40.32106,long_-103.514_"
39.545356,-106.399202,2622.47387695,"US-24, Vail, CO 81657, USA",Apr 2009,"data/lat_39.54535,long_-106.399_"
40.067076,-105.026199,1549.54467773,"1525-1591 Rue De Trust, Erie, CO 80516, USA",Sep 2012,"data/lat_40.06707,long_-105.026_"
38.510968,-105.996586,2232.15820312,"6380 Terrace Ln, Salida, CO 81201, USA",Oct 2012,"data/lat_38.51096,long_-105.996_"
40.325814,-103.525841,1269.77709961,"Co Rd W 5/10, Hillrose, CO 80733, USA",Oct 2007,"data/lat_40.32581,long_-103.525_"
37.203175,-107.839349,2043.68566895,"15075-15267 US-550, Durango, CO 81303, USA",May 2012,"data/lat_37.20317,long_-107.839_"
39.551362,-107.674323,1680.11401367,"1-21 Harness Ln, Silt, CO 81652, USA",Oct 2012,"data/lat_39.55136,long_-107.674_"
37.33455,-108.39058,2066.2409668,"36096 US-160, Mancos, CO 81328, USA",Jun 2012,"data/lat_37.33455,long_-108.390_"
40.494945,-104.8969,1463.79064941,"900-998 Shetland Ct, Windsor, CO 80550, USA",Jun 2012,"data/lat_40.49494,long_-104.896_"
39.552239,-107.666696,1670.98571777,"360-384 Harness Ln, Silt, CO 81652, USA",Oct 2012,"data/lat_39.55223,long_-107.666_"
38.255497,-104.588442,1416.08874512,"1326 S La Crosse Ave, Pueblo, CO 81001, USA",Oct 2012,"data/lat_38.25549,long_-104.588_"
40.131341,-105.497909,2569.09814453,"244 Peaceful Valley Rd, Lyons, CO 80540, USA",Oct 2012,"data/lat_40.13134,long_-105.497_"
38.764069,-104.627746,1781.2401123,"Bradley Rd, Colorado Springs, CO 80925, USA",Aug 2011,"data/lat_38.76406,long_-104.627_"
40.610328,-103.236354,1207.03796387,"18145-18205 Iris Dr, Sterling, CO 80751, USA",Sep 2012,"data/lat_40.61032,long_-103.236_"
40.50034,-105.082494,1542.69689941,"374 Aurora Way, Fort Collins, CO 80525, USA",Jun 2012,"data/lat_40.50034,long_-105.082_"
37.587123,-108.764269,2103.64477539,"25965-25991 N Broadway, Pleasant View, CO 81331, USA",Aug 2013,"data/lat_37.58712,long_-108.764_"
37.185799,-105.499394,2395.47460938,"CO-159, Sanford, CO 81151, USA",Sep 2012,"data/lat_37.18579,long_-105.499_"
38.284994,-104.588102,1470.01135254,"1318-1322 E 19th St, Pueblo, CO 81001, USA",Jul 2015,"data/lat_38.28499,long_-104.588_"
40.374688,-105.481207,2262.63110352,"2301-2381 Mall Rd, Estes Park, CO 80517, USA",Oct 2012,"data/lat_40.37468,long_-105.481_"
39.707735,-104.909905,1652.1953125,"464-484 S Niagara St, Denver, CO 80224, USA",Oct 2014,"data/lat_39.70773,long_-104.909_"
37.114538,-107.894189,1875.7644043,"5209 Co Rd 213, Durango, CO 81303, USA",May 2012,"data/lat_37.11453,long_-107.894_"
37.802338,-108.997253,2045.41357422,"2035-2999 US-491, Dove Creek, CO 81324, USA",Aug 2013,"data/lat_37.80233,long_-108.997_"
38.827508,-104.386993,1823.43518066,"356-398 S Ellicott Hwy, Calhan, CO 80808, USA",Jul 2012,"data/lat_38.82750,long_-104.386_"
39.026644,-108.50183,1454.52087402,"259-297 29 3/4 Rd, Grand Junction, CO 81503, USA",Jul 2012,"data/lat_39.02664,long_-108.501_"
40.172367,-104.377724,1433.8770752,"Co Rd 73, Keenesburg, CO 80643, USA",Nov 2007,"data/lat_40.17236,long_-104.377_"
38.522743,-106.011603,2176.38085938,"7161 Co Rd 110, Salida, CO 81201, USA",Sep 2012,"data/lat_38.52274,long_-106.011_"
38.716459,-107.660626,1896.44238281,"38346-38388 CO-92, Crawford, CO 81415, USA",Sep 2012,"data/lat_38.71645,long_-107.660_"
37.11558,-107.894161,1874.80480957,"5418-5548 Co Rd 213, Durango, CO 81303, USA",May 2012,"data/lat_37.11558,long_-107.894_"
